Time,Residential_Heating,Residential_Cooling,Residential_DHW,Office_Heating,Office_Cooling,Office_DHW,community_center_Heating,community_center_Cooling,community_center_DHW,Retail_Heating,Retail_Cooling,Retail_DHW,Grocery_Heating,Grocery_Cooling,Grocery_DHW,Hotel_Heating,Hotel_Cooling,Hotel_DHW
 08/16  11:00:00,0,0.001361809,0.001336417,0,0.007185104,0.001836721,0.003231939,0.009974556,0.000413886,0,0.000154048,0.000108662,0,0.036199365,0,0,0.001861972,0.001897819
 08/16  12:00:00,0,0.001833062,0.001198907,0,0.008239497,0.002466085,0.003199416,0.01012049,0.000496663,0,0.000272663,0.000320992,0,0.052582863,0,0,0.002450166,0.00190672
 08/16  13:00:00,0,0.002326454,0.001070688,0,0.009062046,0.002902786,0.003256936,0.011375883,0.000273165,0,0.000585599,0.000205273,0.000110375,0.04892533,0,0,0.003563871,0.001954278
 08/16  14:00:00,0,0.002817534,0.001024827,0,0.00996247,0.002517461,0.003360752,0.012410989,0.000273165,0,0.000752079,0.000223541,1.87E-05,0.053283843,0,0,0.004116285,0.002169609
 08/16  15:00:00,0,0.003206903,0.001004715,0,0.011294985,0.001836721,0.003421297,0.012604475,0.000413886,0,0.000870546,0.000267251,2.50E-05,0.056898905,0,0,0.004481401,0.001952381
 08/16  16:00:00,0,0.003423719,0.001289645,0,0.010921824,0.001836721,0.002975308,0.013409853,0.000993328,0,0.00086644,0.000106723,0.000278838,0.05595785,0,2.30E-07,0.004083403,0.000216448
 08/16  17:00:00,0,0.00345793,0.001552608,0,0.009990878,0.001682589,0.002532,0.012406296,0.002069427,0,0.000840079,0.000320315,0.000346234,0.055515999,0,0,0.004414411,0.000442153
 08/16  18:00:00,0,0.003162634,0.001887735,0,0.00780001,0.001913782,0.002092706,0.008881099,0.002483317,0,0.000735668,0.000160158,0.000979462,0.042446245,0,0,0.004162437,0.000703613
 08/16  19:00:00,0,0.002437657,0.001838409,0,0.005410163,0.001322949,0.001692962,0.004955457,0.002152204,0,0.000622018,0.000213333,0.000915478,0.01980279,0,0,0.003928166,0.000455228
 08/16  20:00:00,0,0.00171112,0.001590664,0,0,0.001322949,0.000873794,0.000502428,0.001655543,0,0.00028545,5.32E-05,0,0.004866341,0,0,0.004660544,0.000679889
 08/16  21:00:00,0,0.001019721,0.001383074,0,7.76E-05,0.001322949,0.001490685,0.000717524,0.000496663,0,3.10E-05,0.000158583,0,0.002391698,0,0,0.003118375,0.000710935
 08/16  22:00:00,0,0.00044708,0.001143396,0,0.000172761,0.001297263,0.001496458,0.000291323,0,0,0,0.000105719,0,0.002373414,0,1.92E-05,0.004812768,0.000697203
 08/16  23:00:00,0,0.000156846,0.000745999,0,0,5.14E-05,0.001169563,7.29E-05,0,0,0,0,0,0,0,0,0.004144635,0.000445221
 08/16  24:00:00,0,2.74E-05,0.000329344,0,0,5.14E-05,0.001151797,7.25E-05,0,0,0,5.27E-05,0,0.00029225,0,0,0.003352244,0.000216618
 08/17  01:00:00,0,0,0.000220463,0,0,5.14E-05,0.001293813,7.21E-05,0,0,0,5.27E-05,0,0.000309528,0,0,0.002832932,0.000351699
 08/17  02:00:00,0,0,0.000146667,0,0,5.14E-05,0.001280113,7.17E-05,0,0,0,0,0,0,0,0,0.002447469,0.000214132
 08/17  03:00:00,0,0,0.000268897,0,0,5.14E-05,0.001322411,7.11E-05,0,0,0,5.27E-05,0,0,0,1.30E-06,0.002158747,0.00021407
 08/17  04:00:00,0,0,0.000146927,0,0,5.14E-05,0.00130265,7.04E-05,0,0,0,0,0,0,0,1.53E-05,0.001962348,0.000216323
 08/17  05:00:00,0,0,0.000745923,0,0,5.14E-05,0.001306919,6.99E-05,0,0,0,0.000158123,0,0,0,0,0.001926592,0.000447286
 08/17  06:00:00,0,0,0.002031611,0,0,5.14E-05,0.002034004,0.002775615,4.30E-05,0,0,5.27E-05,0,0,0,0,0.002808292,0.000711716
 08/17  07:00:00,0,2.50E-05,0.00218331,8.41E-05,0,0.00249177,0.00215666,0.002217612,0.000248332,0.000175655,1.17E-07,0,0.001365608,0.003821602,0,2.04E-05,0.003525396,0.001246914
 08/17  08:00:00,0,0.000181806,0.001971992,0.001165774,0,0.002697278,0.00179442,0.002098077,0.000248332,0.000145247,2.81E-06,0.000105863,0.001198901,0,0,0,0.002780146,0.00247102
 08/17  09:00:00,0,0.000367744,0.001933216,0.001384344,0.003719413,0.002979852,0.003434477,0.003032427,0.000165554,0.000112274,8.77E-06,5.29E-05,0.000168689,0.006968037,0,0,0.001895684,0.002432612
 08/17  10:00:00,0,0.00118156,0.001584171,0.00051678,0.002679315,0.001836721,0.003367136,0.004151311,0.000165554,0,7.67E-05,0.00015917,0,0.010068541,0,0,0.001985918,0.002185145
 08/17  11:00:00,0,0.00168405,0.001403763,2.28E-05,0.003187426,0.001836721,0.003278218,0.006550511,0.000413886,0,0.000266224,0.000159909,0,0.016762509,0,0,0.002369775,0.001956408
 08/17  12:00:00,0,0.002146594,0.001137976,0,0.004551188,0.002466085,0.003245334,0.007683265,0.000496663,0,0.000464147,0.000281444,0,0.026097865,0,0,0.00299429,0.001954894
 08/17  13:00:00,0,0.002913551,0.001101859,0,0.005239246,0.002902786,0.003276579,0.0094412,0.000273165,0,0.000818669,0.000142795,0,0.02998358,0,0,0.004287872,0.002008015
 08/17  14:00:00,0,0.003445663,0.0009475,0,0.006184832,0.002517461,0.003360351,0.010645705,0.000273165,0,0.000932634,0.000325578,0,0.047712558,0,0,0.004743631,0.002087804
 08/17  15:00:00,0,0.003445645,0.001046955,0,0.007911627,0.001836721,0.003398194,0.011509434,0.000413886,0,0.000919967,0.000213817,0.000034941,0.052224932,0,0,0.004705818,0.001888711
 08/17  16:00:00,0,0.003177033,0.001232953,0,0.006775005,0.001836721,0.002945245,0.012001515,0.000993328,0,0.000807908,0.000160083,0.000326935,0.051634485,0,6.40E-07,0.003991214,0.000272503
 08/17  17:00:00,0,0.003142976,0.00158945,0,0.006792234,0.001682589,0.002494202,0.009403713,0.002069427,0,0.000737998,0.000327692,0.000314528,0.051651941,0,0,0.003408097,0.000442126
 08/17  18:00:00,0,0.002752585,0.001943741,0,0.0060025,0.001913782,0.002068755,0.008947818,0.002483317,0,0.000654502,0.000046059,0.000947431,0.0380139,0,0,0.003895684,0.000703583
 08/17  19:00:00,0,0.002186619,0.001741082,7.05E-07,0.003781992,0.001322949,0.001688535,0.003184523,0.002152204,0,0.000536205,0.000373368,0.000800467,0.022437892,0,0,0.00383986,0.00045536
 08/17  20:00:00,0,0.001588739,0.00161077,7.94E-07,0,0.001322949,0.000873692,0.000525111,0.001655543,0,0.000221474,0,0,0.004700082,0,0,0.004518273,0.00067991
 08/17  21:00:00,0,0.000937875,0.001366666,0,8.33E-05,0.001322949,0.000905219,7.46E-05,0.000496663,0,1.58E-05,5.32E-05,0,0.00199282,0,0,0.002957605,0.000717117
 08/17  22:00:00,0,0.000435749,0.001262661,0,0.000198708,0.001297263,0.00112991,7.32E-05,0,0,0,5.30E-05,0,0.002142481,0,3.67E-06,0.004909067,0.00069118
 08/17  23:00:00,0,0.000174368,0.000743214,0,0,5.14E-05,0.001128055,7.22E-05,0,0,0,0.000105407,0,0,0,0,0.004171139,0.000445547
 08/17  24:00:00,0,5.88E-05,0.000221053,0,0,5.14E-05,0.001321484,7.13E-05,0,0,0,0.000158112,0,0.001599253,0,0,0.003468252,0.000216627
 08/18  01:00:00,0,1.80E-05,0.00036725,0,0,5.14E-05,0.001309548,7.01E-05,0,0,0,0.000052703,0,0.000434558,0,0,0.003042197,0.000214476
 08/18  02:00:00,0,0,2.45E-05,0,0,5.14E-05,0.001332182,6.90E-05,0,0,0,0,0,0,0,0,0.002704824,0.000214127
 08/18  03:00:00,0,0,0.000244453,0,0,5.14E-05,0.001334771,6.79E-05,0,0,0,5.27E-05,0,0,0,0,0.002471581,0.000214136
 08/18  04:00:00,0,0,0.000318314,0,0,5.14E-05,0.001361476,6.69E-05,0,0,0,0,0,0,0,0,0.002316458,0.000353689
 08/18  05:00:00,0,0,0.000720885,0,0,5.14E-05,0.001363647,6.60E-05,0,0,0,0,0,0,0,0,0.002242644,0.000218694
 08/18  06:00:00,0,1.78E-06,0.001915062,0,0,5.14E-05,0.002278473,0.001248647,4.30E-05,0,0,0,0,0,0,0,0.002634179,0.000446342
 08/18  07:00:00,0,0.000133039,0.002097009,0.000101095,0,0.00249177,0.002274029,0.001196555,0.000248332,0.000132542,0,0.00010541,0.002010621,0.001155509,0,0,0.003425723,0.000944832
 08/18  08:00:00,0,0.000337514,0.002142412,0.000848496,0,0.002697278,0.001895387,0.001363862,0.000248332,0.000119057,2.69E-06,0.000193051,0.000997125,0.008015764,0,0,0.002637914,0.002759033
 08/18  09:00:00,0,0.000698324,0.00179884,0.001295439,0.00280715,0.002979852,0.003397549,0.002607437,0.000165554,0.000128968,4.98E-06,1.83E-05,0.000311027,0.006011731,0,0,0.002439785,0.002699913
 08/18  10:00:00,0,0.001221546,0.001633201,0.000546381,0.002524132,0.001836721,0.003253425,0.004704384,0.000165554,0,5.20E-05,5.30E-05,7.23E-06,0.009896173,0,0,0.001908439,0.002423675
 08/18  11:00:00,0,0.001728087,0.0013633,8.36E-06,0.003802722,0.001836721,0.003154901,0.006617117,0.000413886,0,0.000237048,0.000319681,0,0.019298039,0,0,0.00242913,0.001973097
 08/18  12:00:00,0,0.002130988,0.001238573,0,0.00570463,0.002466085,0.003163908,0.007738789,0.000496663,0,0.000405467,0.000106842,0,0.032295411,0,0,0.002953072,0.002110311
 08/18  13:00:00,0,0.002567194,0.001008261,0,0.006248447,0.002902786,0.003208135,0.008891672,0.000273165,0,0.000666315,0.000268116,2.20E-05,0.038901745,0,0,0.003879262,0.001892885
 08/18  14:00:00,0,0.002976276,0.001028129,0,0.007472998,0.002517461,0.003291517,0.01080453,0.000273165,0,0.000750978,0.000321571,6.22E-05,0.046612996,0,0,0.004224287,0.001889793
 08/18  15:00:00,0,0.003037979,0.00098774,0,0.007810621,0.001836721,0.003351824,0.011413766,0.000413886,0,0.000740209,0.000141482,3.68E-05,0.049587508,0,0,0.004102725,0.001913584
 08/18  16:00:00,0,0.00299502,0.001342414,0,0.007744956,0.001836721,0.002905807,0.012487038,0.000993328,0,0.00066302,0.000285734,0.000344952,0.051032027,0,2.24E-06,0.003534645,0.000216433
 08/18  17:00:00,0,0.003060849,0.001557269,0,0.008171603,0.001682589,0.002464506,0.011459847,0.002069427,0,0.000671138,0.000106815,0.000342487,0.052222831,0,2.28E-06,0.003116151,0.000437014
 08/18  18:00:00,0,0.002897036,0.001823342,0,0.006824921,0.001913782,0.002043989,0.009751104,0.002483317,0,0.000647559,0.000266941,0.000949423,0.039632903,0,0,0.003939769,0.000221176
 08/18  19:00:00,0,0.002277712,0.001819082,6.16E-06,0.005183979,0.001322949,0.001639717,0.006789626,0.002152204,0,0.00055081,0.000148691,0.000855369,0.023058886,0,0,0.00369182,0.000675075
 08/18  20:00:00,0,0.001645115,0.001693752,1.69E-06,0.000288792,0.001322949,0.000722211,0.000556937,0.001655543,0,0.000233204,0.00022409,0,0.008811404,0,6.49E-08,0.003492203,0.000453281
 08/18  21:00:00,0,0.001055818,0.001322471,0,0.005541144,0.001322949,0.00091162,8.82E-05,0.000496663,0,2.15E-05,5.32E-05,0,0.003249794,0,0,0.003134532,0.000817055
 08/18  22:00:00,0,0.000462977,0.001163631,0,0.000120404,0.001297263,0.001707748,0.000681891,0,0,0,0,0,0.002764037,0,9.33E-06,0.005027874,0.000711664
 08/18  23:00:00,0,0.000132479,0.000720613,0,0,5.14E-05,0.001753812,0.000276711,0,0,0,5.29E-05,0,0,0,0,0.00415138,0.000683223
 08/18  24:00:00,0,1.10E-05,0.000369232,0,0,5.14E-05,0.001322717,7.02E-05,0,0,0,7.94E-05,0,0,0,0,0.003353381,0.000216641
 08/19  01:00:00,0,0,0.000198253,0,0,5.14E-05,0.001326692,6.87E-05,0,0,0,0.000131538,0,0,0,0,0.002783333,0.000214166
 08/19  02:00:00,0,0,0.000168857,0,0,5.14E-05,0.001328914,0.000067557,0,0,0,0.000052707,0,0,0,2.56E-06,0.002347478,0.000214091
 08/19  03:00:00,0,0,0.000244452,0,0,5.14E-05,0.001355494,0.000066485,0,0,0,5.27E-05,0,0,0,2.79E-05,0.002016494,0
 08/19  04:00:00,0,0,0.000220472,0,0,5.14E-05,0.001359254,6.55E-05,0,0,0,0,0,0,0,4.59E-05,0.001793402,0.000215619
 08/19  05:00:00,0,0,0.000720925,0,0,5.14E-05,0.001375148,6.46E-05,0,0,0,5.27E-05,0,0,0,0,0.001682594,0.000572947
 08/19  06:00:00,0,0,0.002023091,0,0,5.14E-05,0.002211109,0.002055614,4.30E-05,0,0,0,0,0,0,0,0.00193065,0.000447143
 08/19  07:00:00,0,1.80E-05,0.002113605,0.000245508,0,0.00249177,0.002454532,0.001108277,0.000248332,0.000196547,4.98E-07,0,0.001719545,0.000889102,0,8.28E-05,0.002667913,0.000754167
 08/19  08:00:00,0,0.00018573,0.001967833,0.00153463,0,0.002697278,0.00205912,0.001411261,0.000248332,0.000165884,2.78E-06,0.000106014,0.002521857,0,0,0,0.003809527,0.00295566
 08/19  09:00:00,0,0.000488307,0.001901509,0.001585661,0.000997406,0.002979852,0.003543709,0.003087357,0.000165554,0.000130928,9.91E-06,0.000212015,0.000424726,0.005610693,0,0,0.001798999,0.002695558
 08/19  10:00:00,0,0.000926668,0.001671368,0.000214482,0.003188116,0.001836721,0.003587427,0.004870339,0.000165554,0,3.49E-05,0.000053042,7.62E-06,0.012167723,0,0,0.001731878,0.002196113
 08/19  11:00:00,0,0.001439397,0.001322437,2.08E-06,0.00434003,0.001836721,0.003536082,0.006078842,0.000413886,0,0.000230909,0.000266439,0,0.021802652,0,0,0.002239808,0.002150684
 08/19  12:00:00,0,0.001792792,0.001214057,1.28E-06,0.004871425,0.002466085,0.003394745,0.005998157,0.000496663,0,0.000388861,0.000152203,0,0.028539194,0,0,0.00266505,0.001913188
 08/19  13:00:00,0,0.002157622,0.001082579,1.61E-06,0.003894453,0.002902786,0.003444473,0.00549345,0.000273165,0,0.00057061,0.000276105,0,0.025532315,0,0,0.003453418,0.002094433
 08/19  14:00:00,0,0.00212871,0.000953818,1.23E-07,0.003516179,0.002517461,0.003461956,0.005933982,0.000273165,0,0.000564023,0.000211002,0,0.026753934,0,0,0.003452711,0.001892235
 08/19  15:00:00,0,0.002100198,0.001056562,0,0.003557781,0.001836721,0.003466587,0.007493342,0.000413886,0,0.000519213,0.000190166,0,0.026711803,0,0,0.003293027,0.001953356
 08/19  16:00:00,0,0.002139796,0.001215763,0,0.004417604,0.001836721,0.003040348,0.005428868,0.000993328,0,0.000473728,0.000293916,0,0.028468143,0,6.89E-06,0.003036944,0.000216454
 08/19  17:00:00,0,0.002052799,0.001630965,2.87E-06,0.002555187,0.001682589,0.002596395,0.00471308,0.002069427,0,0.000396134,0.000160218,0,0.024688258,0,9.30E-07,0.002600498,0.00021858
 08/19  18:00:00,0,0.001848773,0.001900372,1.13E-05,0.002851336,0.001913782,0.002184789,0.002548646,0.002483317,0,0.000107361,0.000266684,6.61E-05,0.015950404,0,1.40E-06,0.002436734,0.000440345
 08/19  19:00:00,0,0.001182533,0.001733456,2.00E-05,0.002347771,0.001322949,0.001833609,0.001431797,0.002152204,0,2.98E-05,5.34E-05,0.000106697,0.007383528,0,0,0.001398894,0.000677359
 08/19  20:00:00,0,0.000548791,0.001662657,8.10E-06,0,0.001322949,0.000877293,0.000371499,0.001655543,0,5.05E-07,5.32E-05,0,0.001308971,0,2.07E-06,0.002824837,0.000453275
 08/19  21:00:00,0,0.000123975,0.001329422,0,0,0.001322949,0.001162958,6.72E-05,0.000496663,0,0,5.32E-05,0,0.00124971,0,2.22E-06,0.004629334,0.000679913
 08/19  22:00:00,0,2.07E-06,0.001222485,0,0,0.001297263,0.001334387,6.61E-05,0,0,0,0,0,0.000606541,0,0,0.004318087,0.000849977
 08/19  23:00:00,0,0,0.000768993,0,0,5.14E-05,0.001321365,6.56E-05,0,0,0,0.000105577,0,0.000367561,0,0,0.003110498,0.00066999
 08/19  24:00:00,0,0,0.000230836,0,0,5.14E-05,0.001324769,6.50E-05,0,0,0,5.27E-05,0,0,0,1.97E-06,0.002651313,0.000225627
 08/20  01:00:00,0,0,0.000318409,0,0,5.14E-05,0.001327172,6.44E-05,0,0,0,0.00015813,0,0,0,1.58E-05,0.002274158,0.000214183
 08/20  02:00:00,0,0,0.000146673,0,0,5.14E-05,0.001329117,6.39E-05,0,0,0,5.27E-05,0,0,0,2.68E-05,0.002005031,0
 08/20  03:00:00,0,0,0.000171123,0,0,5.14E-05,0.001354504,6.33E-05,0,0,0,0,0,0,0,3.59E-05,0.001798271,0.000214073
 08/20  04:00:00,0,0,0.000293943,0,0,5.14E-05,0.001370851,6.24E-05,0,0,0,0,0,0,0,4.26E-05,0.001656799,0.000216246
 08/20  05:00:00,0,0,0.000716418,0,0,5.14E-05,0.001359356,6.19E-05,0,0,0,0,0,0,0,0,0.001633046,0.00058235
 08/20  06:00:00,0,0,0.0019376,0,0,5.14E-05,0.002320065,0.000874726,4.30E-05,0,0,5.27E-05,0,0,0,0,0.002411203,0.000943558
 08/20  07:00:00,0,0,0.002146953,0.000256484,0,0.00249177,0.002514104,0.000770769,0.000248332,0,0,5.27E-05,0.00116044,0.001267654,0,9.95E-05,0.003078325,0.001000589
 08/20  08:00:00,0,5.50E-05,0.002064058,0.001325232,0,0.002697278,0.002108413,0.001077773,0.000248332,0.000171563,1.36E-06,5.27E-05,0.002140721,0.005705087,0,0,0.002907408,0.002716769
 08/20  09:00:00,0,0.000300532,0.001857913,0.001099581,0.002992687,0.002979852,0.003721114,0.002068421,0.000165554,0.000162114,3.21E-06,0.000158343,0.000464342,0.005630072,0,0,0.001278524,0.002427098
 08/20  10:00:00,0,0.000653595,0.001624618,0.000365044,0.002462712,0.001836721,0.003688428,0.004322575,0.000165554,4.79E-05,9.22E-06,0.000106011,2.86E-05,0.010148852,0,0,0.00128897,0.002176072
 08/20  11:00:00,0,0.000923682,0.001393249,1.88E-05,0.003740873,0.001836721,0.00361066,0.005713696,0.000413886,0,7.42E-05,0.000106284,7.53E-06,0.018042959,0,0,0.001623122,0.001899687
 08/20  12:00:00,0,0.001201754,0.001228665,8.23E-06,0.00476497,0.002466085,0.003534114,0.007009572,0.000496663,0,0.000148007,0.000159496,0,0.026535456,0,0,0.001940996,0.001896813
 08/20  13:00:00,0,0.001432313,0.000997623,7.81E-06,0.005532525,0.002902786,0.00345719,0.007544286,0.000273165,0,0.000338886,0.000159734,2.90E-05,0.031170272,0,0,0.002785463,0.001893408
 08/20  14:00:00,0,0.001673136,0.001079192,4.49E-06,0.005414053,0.002517461,0.003428399,0.008767167,0.000273165,0,0.000460245,0.000159656,7.31E-06,0.043220391,0,0,0.003122598,0.001922007
 08/20  15:00:00,0,0.001791567,0.000956846,2.42E-06,0.005911657,0.001836721,0.003413228,0.008843159,0.000413886,0,0.000452219,0.000159615,8.39E-05,0.046311308,0,0,0.003064089,0.001953454
 08/20  16:00:00,0,0.001658366,0.001240756,1.63E-06,0.006437692,0.001836721,0.002961851,0.010706996,0.000993328,0,0.000318375,0.000159661,0.000353098,0.046589002,0,2.04E-05,0.002841121,0.00021642
 08/20  17:00:00,0,0.001494094,0.001666247,3.82E-06,0.006192436,0.001682589,0.002509852,0.009988918,0.002069427,0,6.64E-05,0.000212926,0.000413799,0.047152733,0,3.90E-06,0.002324878,0.000438745
 08/20  18:00:00,0,0.001024253,0.001809897,1.12E-05,0.005408368,0.001913782,0.002079791,0.007830726,0.002483317,0,3.21E-05,5.31E-05,0.001006248,0.036488745,0,0,0.001269899,0.000698764
 08/20  19:00:00,0,0.000682214,0.001857521,0.000018358,0.004577313,0.001322949,0.001691492,0.003486964,0.002152204,0,1.06E-05,5.27E-05,0.000647222,0.022395229,0,2.31E-06,0.00210343,0.000687292
 08/20  20:00:00,0,0.000404206,0.001617318,3.52E-06,5.00E-05,0.001322949,0.000873765,0.000511964,0.001655543,0,0,0.000105695,0,0.004166426,0,1.08E-06,0.002704571,0.000508172
 08/20  21:00:00,0,0.000227649,0.001354385,0,0.00011642,0.001322949,0.001125132,7.19E-05,0.000496663,0,0,5.29E-05,0,0.002825428,0,0,0.001765202,0.0008858
 08/20  22:00:00,0,0.000073728,0.001199072,0,0,0.001297263,0.001255494,0.000067583,0,0,0,0,0,0.001940157,0,1.79E-06,0.004986869,0.000829471
 08/20  23:00:00,0,2.07E-06,0.000691604,0,0,5.14E-05,0.000863254,6.70E-05,0,0,0,0.000105412,0,0,0,0,0.003579117,0.000439468
 08/20  24:00:00,0,0,0.000282238,0,0,5.14E-05,0.001164378,6.63E-05,0,0,0,5.27E-05,0,0.000376215,0,0,0.002887143,0.000216509
 08/21  01:00:00,0,0,0.000318397,0,0,0.000173397,0.001327133,6.54E-05,0,0,0,5.27E-05,0,0,0,0,0.002458163,0.000214156
 08/21  02:00:00,0,0,0.000171117,0,0,0.000173397,0.001292246,6.48E-05,0,0,0,0,0,0,0,0,0.002144854,0
 08/21  03:00:00,0,0,0.000156305,0,0,0.000173397,0.001289335,6.44E-05,0,0,0,8.88E-05,0,0,0,5.82E-06,0.001908155,0.000214105
 08/21  04:00:00,0,0,0.000284278,0,0,0.000173397,0.001314196,6.38E-05,0,0,0,0.000069288,0,0,0,1.80E-05,0.001751933,0.000216188
 08/21  05:00:00,0,0,0.000718384,0,0,0.000173397,0.001317611,6.33E-05,0,0,0,0,0,0,0,0,0.001734458,0.000444851
 08/21  06:00:00,0,0,0.001960449,0,0,0.000173397,0.001341873,6.33E-05,4.30E-05,0,0,0,0,0,0,0,0.002556682,0.001080711
 08/21  07:00:00,0,1.02E-05,0.002145874,0,0,0.000173397,0.000865312,6.39E-05,0.000248332,0.000170245,1.10E-07,0.000105424,0,0.001553292,0,3.16E-05,0.003221571,0.001000486
 08/21  08:00:00,0,0.000118184,0.002045274,0.000156958,5.36E-05,0.000606889,0.001467079,0.004198455,0.000248332,0.000147131,2.44E-06,0.000105485,0.000963752,0.001104399,0,0,0.003032678,0.002717032
 08/21  09:00:00,0,0.000311022,0.001834686,0.00027966,0.000299472,0.00104038,0.002509507,0.004453073,0.000165554,0.000141186,5.12E-06,0.000106089,0.000859373,0.003169187,0,0,0.001296552,0.002427273
 08/21  10:00:00,0,0.000675212,0.001642938,0.000120296,0.005647392,0.00104038,0.002316062,0.005824404,0.000165554,0,1.10E-05,5.30E-05,0.000218256,0.005450012,0,0,0.001308335,0.00214806
 08/21  11:00:00,0,0.001143273,0.001399066,6.89E-05,0.004012293,0.00104038,0.00221492,0.008523304,0.000413886,0,0.000123783,0.000266386,0.000265702,0.013929107,0,0,0.00176403,0.001899895
 08/21  12:00:00,0,0.001408387,0.001214142,0.000063713,0.00539498,0.000693585,0.002250954,0.009078768,0.000496663,0,0.000211612,0.000106842,0.00020438,0.021101391,0,0,0.002161968,0.001897011
 08/21  13:00:00,0,0.001602112,0.000981749,6.88E-05,0.006203225,0.000346795,0.002279824,0.009454996,0.000273165,0,0.00042031,0.000321684,0.00053951,0.023869866,0,0,0.002971745,0.001893439
 08/21  14:00:00,0,0.002193007,0.001081311,0.000125991,0.006922041,0.000346795,0.002322191,0.010120038,0.000273165,0,0.00057296,0.000267981,0.000557596,0.02315109,0,0,0.00350364,0.001950339
 08/21  15:00:00,0,0.002450597,0.001054516,0.000128388,0.00721252,0.000346795,0.002381249,0.009840214,0.000413886,0,0.000638173,0.000160454,0.00058879,0.024428493,0,0,0.003676718,0.001953455
 08/21  16:00:00,0,0.002363504,0.001215824,0.000143284,0.006872426,0.000346795,0.00100259,0.004744494,0.000993328,0,0.00056466,0.000320174,0.000562182,0.024576556,0,1.14E-05,0.003330167,0.000216426
 08/21  17:00:00,0,0.002215294,0.001622788,0.000139295,0.006436381,0.000260094,0.00085803,0.002014803,0.002069427,0,0.000477248,5.34E-05,0.000602528,0.023436536,0,1.96E-07,0.002818582,0.000438479
 08/21  18:00:00,0,0.001857578,0.001753767,0.000146893,0.006280035,0.000173397,0.000853224,0.00187156,0.002483317,0,0.000403306,0.000320337,0.001364188,0.025063541,0,1.45E-06,0.002463923,0.000698562
 08/21  19:00:00,0,0.001216635,0.001906812,1.28E-05,0.000299882,0.000173397,0.00147612,0.001225471,0.002152204,0,0.000261955,9.38E-05,0.000996238,0.015895892,0,5.02E-07,0.003068501,0.000687496
 08/21  20:00:00,0,0.000666407,0.001626856,0,0,0.000173397,0.001171592,0.000492471,0.001655543,0,6.88E-05,0.000278888,0,0.00749199,0,2.65E-09,0.002124012,0.000546649
 08/21  21:00:00,0,0.000387251,0.001340076,0,1.52E-05,0.000173397,0.001827899,0.001158215,0.000496663,0,0,5.32E-05,0,0.00493106,0,5.04E-07,0.002797728,0.000847095
 08/21  22:00:00,0,0.000209439,0.001186299,0,0,0.000173397,0.00155538,0.000567005,0,0,0,0,0,0.002637779,0,8.57E-06,0.005166013,0.000692426
 08/21  23:00:00,0,0.000117058,0.000677006,0,0,0.000173397,0.001352514,0.000263828,0,0,0,5.29E-05,0,0,0,0,0.004060508,0.000576843
 08/21  24:00:00,0,4.50E-05,0.00036301,0,0,0.000173397,0.001624095,0.000119299,0,0,0,0,0,0.000732015,0,0,0.003482007,0.000216458
 08/22  01:00:00,0,2.61E-05,0.000293922,0,0,0.000173397,0.001339945,6.92E-05,0,0,0,0.000158115,0,0,0,0,0.003135799,0.000214205
 08/22  02:00:00,0,1.43E-05,0.0001084,0,0,0.000173397,0.001343812,6.76E-05,0,0,0,5.27E-05,0,0,0,0,0.002893648,0
 08/22  03:00:00,0,4.84E-06,0.000209348,0,0,0.000173397,0.001346131,6.64E-05,0,0,0,5.27E-05,0,0,0,0,0.002714638,0.000214137
 08/22  04:00:00,0,6.70E-06,0.00026949,0,0,0.000173397,0.001348285,6.55E-05,0,0,0,5.27E-05,0,0,0,0,0.002594553,0.000216164
 08/22  05:00:00,0,2.47E-05,0.000682452,0,0,0.000173397,0.001349189,6.50E-05,0,0,0,0,0,0,0,0,0.002652594,0.000444659
 08/22  06:00:00,0,4.39E-05,0.002014754,0,0,0.000173397,0.001345034,6.53E-05,4.30E-05,0,0,0,0,0,0,0,0.001404413,0.001080353
 08/22  07:00:00,0,8.67E-05,0.002107442,0,0,0.000173397,0.000865375,6.61E-05,0.000248332,8.70E-05,0,5.28E-05,0,0.000789649,0,0,0.000812815,0.001000399
 08/22  08:00:00,0,0.000129578,0.002041681,0,0,0.000478447,0.001438768,0.003910365,0.000248332,8.10E-05,2.63E-06,0,0,3.16E-05,0,1.48E-06,0.002049508,0.002717451
 08/22  09:00:00,0,0.000230495,0.00183451,0.000120133,0,0.000783496,0.002567966,0.00376624,0.000165554,0.0001099,7.81E-07,0.00026474,0.001252482,0.001538632,0,0,0.002612103,0.00241283
 08/22  10:00:00,0,0.00056686,0.001667152,0.000437224,0.00250964,0.000783496,0.002369171,0.00559877,0.000165554,0,4.20E-05,0.000053171,0.001739673,0,0,0,0.002018522,0.002130768
 08/22  11:00:00,0,0.001163301,0.001399827,0.000237451,0.004179137,0.000783496,0.002255653,0.007284873,0.000413886,0,0.000172247,0.000210946,0.001782139,0.007243423,0,0,0.002327682,0.001900265
 08/22  12:00:00,0,0.001790576,0.001155466,0.000152056,0.004566272,0.000539458,0.002244859,0.008869451,0.000496663,0,0.000289786,0.000162548,0.00134761,0.01052267,0,0,0.002813356,0.001897234
 08/22  13:00:00,0,0.002183228,0.001139961,0.00015499,0.005605074,0.000295414,0.002291364,0.009984395,0.000273165,0,0.000521835,0.000375295,0.000923989,0.015143891,0,0,0.003663899,0.001921523
